decision_point_id,parcel_id,acquisition_date,evaluation_mode,rules_version,baseline_version,baseline_reference_years,baseline_start_date,baseline_end_date,generated_at,in_scope_season,eligible_for_analysis,eligibility_reason,ndmi_value,ndmi_monthly_median,ndmi_anomaly_value,ndmi_percentile,ndmi_reference_count,ndmi_state,valid_pixel_ratio,satellite_quality,water_balance_30d_value,water_balance_30d_monthly_median,water_balance_30d_anomaly_value,water_balance_30d_percentile,water_balance_reference_count,water_balance_state,soil_moisture_30d_value,soil_moisture_30d_monthly_median,soil_moisture_30d_anomaly_value,soil_moisture_30d_percentile,soil_moisture_reference_count,soil_moisture_state,vpd_7d_value,vpd_7d_monthly_median,vpd_7d_anomaly_value,vpd_7d_percentile,vpd_reference_count,vpd_state,precipitation_30d_value,precipitation_30d_monthly_median,precipitation_30d_anomaly_value,precipitation_30d_percentile,precipitation_reference_count,precipitation_state,hydro_context,low_signal_count_15d,persistence_state,rule_id,eve_decision,recommended_information_action,urgency,is_candidate,manual_review_possible,justification_codes,justification_text,probable_context,context_confidence,context_evidence,cost_model_version,estimated_time_min_low,estimated_time_min_high,estimated_cost_eur_low,estimated_cost_eur_high,cost_status,delay_cost_estimated,verification_status,verification_method,verification_result,human_decision_available,human_final_decision,episode_id
site_004_20151230,site_004,2015-12-30,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0685217704167095,,,,0,unknown,1.0,good,-8.47,,,,0,unknown,0.3497333333333333,,,,0,unknown,0.52,,,,0,unknown,11.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160106,site_004,2016-01-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,25.74,,,,0,unknown,0.3519,,,,0,unknown,0.5,,,,0,unknown,44.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160116,site_004,2016-01-16,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,63.66,,,,0,unknown,0.3686,,,,0,unknown,0.67,,,,0,unknown,82.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160119,site_004,2016-01-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,68.17,,,,0,unknown,0.3730333333333334,,,,0,unknown,0.45,,,,0,unknown,86.5,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160126,site_004,2016-01-26,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,70.21000000000001,,,,0,unknown,0.3855666666666666,,,,0,unknown,0.54,,,,0,unknown,88.60000000000001,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160129,site_004,2016-01-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.057493593072815,,,,0,unknown,1.0,good,66.97,,,,0,unknown,0.3901,,,,0,unknown,0.54,,,,0,unknown,85.39999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160205,site_004,2016-02-05,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0772772746753286,,,,0,unknown,1.0,good,46.3,,,,0,unknown,0.3928,,,,0,unknown,0.56,,,,0,unknown,66.8,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160215,site_004,2016-02-15,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,57.900000000000006,,,,0,unknown,0.3957,,,,0,unknown,0.58,,,,0,unknown,81.5,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160218,site_004,2016-02-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,52.45,,,,0,unknown,0.3964333333333333,,,,0,unknown,0.46,,,,0,unknown,77.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160306,site_004,2016-03-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,89.7,,,,0,unknown,0.3966666666666666,,,,0,unknown,0.51,,,,0,unknown,120.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160309,site_004,2016-03-09,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,69.94,,,,0,unknown,0.3966333333333333,,,,0,unknown,0.58,,,,0,unknown,101.5,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160319,site_004,2016-03-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.0958083792118652,,,,0,unknown,1.0,good,36.99999999999999,,,,0,unknown,0.3864,,,,0,unknown,0.76,,,,0,unknown,78.89999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160326,site_004,2016-03-26,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.111572137523082,,,,0,unknown,0.2348484848484848,poor,16.150000000000013,,,,0,unknown,0.3828666666666667,,,,0,unknown,0.79,,,,0,unknown,66.50000000000001,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160329,site_004,2016-03-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,27.180000000000007,,,,0,unknown,0.3805666666666666,,,,0,unknown,0.79,,,,0,unknown,78.7,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160405,site_004,2016-04-05,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.23992582783279376,,,50,unknown,0.0,poor,14.859999999999992,-17.555000000000007,32.415,74.07407407407408,270,normal,0.3788666666666666,0.3549166666666667,0.02394999999999986,87.4074074074074,270,normal,1.4,1.33,0.06999999999999984,59.25925925925925,270,normal,71.6,56.84999999999999,14.750000000000007,62.96296296296296,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160408,site_004,2016-04-08,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.23992582783279376,,,50,unknown,0.0,poor,8.330000000000005,-17.555000000000007,25.885000000000012,71.11111111111111,270,normal,0.3791333333333334,0.3549166666666667,0.024216666666666664,87.77777777777777,270,normal,0.86,1.33,-0.4700000000000001,5.9259259259259265,270,normal,67.7,56.84999999999999,10.850000000000016,59.62962962962963,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160415,site_004,2016-04-15,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.23992582783279376,,,50,unknown,0.0,poor,-4.980000000000004,-17.555000000000007,12.575000000000003,62.22222222222222,270,normal,0.376,0.3549166666666667,0.021083333333333287,85.92592592592592,270,normal,1.25,1.33,-0.08000000000000007,39.62962962962963,270,normal,64.3,56.84999999999999,7.45000000000001,57.77777777777777,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160418,site_004,2016-04-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,0.3378096461296082,0.23992582783279376,0.09788381829681442,88.0,50,normal,0.1136363636363636,poor,10.920000000000002,-17.555000000000007,28.47500000000001,72.96296296296296,270,normal,0.3733333333333333,0.3549166666666667,0.01841666666666658,83.33333333333334,270,normal,1.21,1.33,-0.1200000000000001,38.148148148148145,270,normal,81.5,56.84999999999999,24.650000000000013,69.25925925925925,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,Observation Sentinel insuffisante : 11.4 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160425,site_004,2016-04-25,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.2503692182204262,0.23992582783279376,0.010443390387632423,52.0,50,normal,1.0,good,29.129999999999995,-17.555000000000007,46.685,87.03703703703704,270,normal,0.3751666666666666,0.3549166666666667,0.02024999999999988,84.81481481481481,270,normal,1.21,1.33,-0.1200000000000001,38.148148148148145,270,normal,103.1,56.84999999999999,46.25000000000001,85.92592592592592,270,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,"NDMI=0.250, anomalie=0.010, percentile mensuel=52.0. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160428,site_004,2016-04-28,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.0787810708491385,0.23992582783279376,-0.16114475698365527,4.0,50,very_low,1.0,good,12.920000000000002,-17.555000000000007,30.47500000000001,73.33333333333333,270,normal,0.3761,0.3549166666666667,0.021183333333333276,85.92592592592592,270,normal,0.91,1.33,-0.42000000000000004,11.11111111111111,270,normal,91.5,56.84999999999999,34.65000000000001,80.0,270,normal,normal,1,single,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context,"NDMI=0.079, anomalie=-0.161, percentile mensuel=4.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=73.3, humidité du sol p=85.9). VPD=normal (p=11.1). Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20160428_01
site_004_20160505,site_004,2016-05-05,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.0696274073250772,0.3207347304701354,-0.2511073231450582,0.0,47,very_low,1.0,good,-6.840000000000003,3.899999999999992,-10.739999999999995,41.57706093189964,279,normal,0.3729666666666666,0.3411333333333333,0.031833333333333325,89.96415770609319,279,normal,1.57,1.49,0.08000000000000007,55.19713261648745,279,normal,79.8,99.0,-19.200000000000003,31.54121863799283,279,normal,normal,2,persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context|persistent_low_signal,"NDMI=0.070, anomalie=-0.251, percentile mensuel=0.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=41.6, humidité du sol p=90.0). VPD=normal (p=55.2). Signal bas observé 2 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20160428_01
site_004_20160508,site_004,2016-05-08,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.1965539479120212,0.3207347304701354,-0.12418078255811421,6.382978723404255,47,very_low,1.0,good,-13.200000000000005,3.899999999999992,-17.099999999999998,36.200716845878134,279,normal,0.3676666666666666,0.3411333333333333,0.026533333333333298,86.37992831541219,279,normal,1.66,1.49,0.16999999999999993,65.59139784946237,279,normal,79.0,99.0,-20.0,30.824372759856633,279,normal,normal,3,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.197, anomalie=-0.124, percentile mensuel=6.4. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=36.2, humidité du sol p=86.4). VPD=normal (p=65.6). Signal bas observé 3 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20160428_01
site_004_20160515,site_004,2016-05-15,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.3154796285159661,0.3207347304701354,-0.005255101954169283,46.808510638297875,47,normal,1.0,good,43.91000000000001,3.899999999999992,40.01000000000002,77.77777777777779,279,normal,0.3736333333333333,0.3411333333333333,0.03250000000000003,90.32258064516128,279,normal,1.01,1.49,-0.48,7.885304659498208,279,normal,129.3,99.0,30.30000000000001,75.26881720430107,279,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,"NDMI=0.315, anomalie=-0.005, percentile mensuel=46.8. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160518,site_004,2016-05-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.3207347304701354,,,47,unknown,0.0,poor,25.39,3.899999999999992,21.49000000000001,72.75985663082437,279,normal,0.3764,0.3411333333333333,0.035266666666666724,92.831541218638,279,normal,1.09,1.49,-0.3999999999999999,12.544802867383511,279,normal,113.2,99.0,14.200000000000003,69.17562724014337,279,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160525,site_004,2016-05-25,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.3207347304701354,,,47,unknown,0.0,poor,17.86,3.899999999999992,13.960000000000008,65.59139784946237,279,normal,0.3769666666666667,0.3411333333333333,0.03583333333333344,92.831541218638,279,normal,1.73,1.49,0.24,75.26881720430107,279,high,111.0,99.0,12.0,67.74193548387096,279,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context|vpd_percentile_ge_75,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160528,site_004,2016-05-28,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.394642281938683,0.3207347304701354,0.0739075514685476,82.97872340425532,47,normal,1.0,good,15.689999999999998,3.899999999999992,11.790000000000006,64.15770609318996,279,normal,0.3752333333333333,0.3411333333333333,0.03410000000000002,91.39784946236558,279,normal,1.8,1.49,0.31000000000000005,86.02150537634408,279,high,113.8,99.0,14.799999999999997,69.17562724014337,279,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context|vpd_percentile_ge_75,"NDMI=0.395, anomalie=0.074, percentile mensuel=83.0. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160604,site_004,2016-06-04,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.3693629274088325,0.3171075293512055,0.05225539805762697,82.6086956521739,69,normal,1.0,good,35.97999999999999,-37.68000000000001,73.66,96.66666666666667,270,normal,0.3787333333333333,0.3212166666666666,0.057516666666666716,97.77777777777777,270,normal,0.81,2.4,-1.5899999999999999,0.0,270,normal,126.1,82.34999999999997,43.75000000000003,92.96296296296296,270,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,"NDMI=0.369, anomalie=0.052, percentile mensuel=82.6. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160607,site_004,2016-06-07,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.4292631600842332,0.3171075293512055,0.1121556307330277,97.10144927536231,69,normal,1.0,good,41.35,-37.68000000000001,79.03,97.03703703703704,270,normal,0.3816,0.3212166666666666,0.0603833333333334,99.25925925925925,270,normal,1.29,2.4,-1.1099999999999999,1.8518518518518516,270,normal,129.5,82.34999999999997,47.150000000000034,93.7037037037037,270,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,"NDMI=0.429, anomalie=0.112, percentile mensuel=97.1. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160614,site_004,2016-06-14,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.3171075293512055,,,69,unknown,0.0,poor,-3.690000000000012,-37.68000000000001,33.989999999999995,80.37037037037037,270,normal,0.3743333333333333,0.3212166666666666,0.0531166666666667,96.29629629629629,270,normal,1.36,2.4,-1.0399999999999998,2.5925925925925926,270,normal,92.3,82.34999999999997,9.950000000000031,60.0,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20160624,site_004,2016-06-24,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2017|2018|2019|2020|2021|2022|2023|2024|2025,2017-01-01,2025-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.2981451070500595,0.3171075293512055,-0.01896242230114603,26.08695652173913,69,normal,1.0,good,1.519999999999996,-37.68000000000001,39.2,82.22222222222221,270,normal,0.3772666666666666,0.3212166666666666,0.05604999999999999,97.03703703703704,270,normal,2.29,2.4,-0.10999999999999988,44.81481481481481,270,normal,101.5,82.34999999999997,19.150000000000034,72.22222222222221,270,normal,normal,0,not_applicable,R2,wait,none,none,False,False,rule_r2|good_satellite_quality|ndmi_within_seasonal_range|normal_hydro_context,"NDMI=0.298, anomalie=-0.019, percentile mensuel=26.1. Qualité satellite=good (100.0 % valides). Décision V0.1 issue de R2.",seasonal_range,none,NDMI dans sa distribution saisonnière habituelle.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
